2018-06-13T14:19:20.847-0400,401,0,,,,0:0:0:0:0:0:0:1,POST,login,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,945946FC-0D14-489B-B82F-8C4D038A11E3,,,
2018-06-13T14:24:32.592-0400,200,0,,,,0:0:0:0:0:0:0:1,POST,authenticateAPI,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,945946FC-0D14-489B-B82F-8C4D038A11E3,,,
2018-06-13T14:24:45.579-0400,200,0,,,,0:0:0:0:0:0:0:1,POST,authenticateAPI,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,945946FC-0D14-489B-B82F-8C4D038A11E3,,,
2018-06-13T14:24:48.637-0400,401,0,,,,0:0:0:0:0:0:0:1,POST,login,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,945946FC-0D14-489B-B82F-8C4D038A11E3,,,
2018-06-13T14:41:24.863-0400,200,0,,,,0:0:0:0:0:0:0:1,POST,authenticateAPI,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,945946FC-0D14-489B-B82F-8C4D038A11E3,,,
2018-06-13T14:41:27.092-0400,200,0,,,,0:0:0:0:0:0:0:1,POST,login,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,945946FC-0D14-489B-B82F-8C4D038A11E3,,,
2018-06-13T18:41:31.887+0000,200,1,6A85AD3B-FFD1-4B7C-B1B1-33E31CEDB419,3FD9845F-396F-E811-A992-F325D2AED187,,0:0:0:0:0:0:0:1,GET,getOrganizations,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,945946FC-0D14-489B-B82F-8C4D038A11E3,,,
2018-06-13T18:42:45.935+0000,200,1,6A85AD3B-FFD1-4B7C-B1B1-33E31CEDB419,3FD9845F-396F-E811-A992-F325D2AED187,,0:0:0:0:0:0:0:1,GET,getOrganizationsLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,945946FC-0D14-489B-B82F-8C4D038A11E3,,,
2018-06-13T18:43:52.667+0000,200,0,,,,0:0:0:0:0:0:0:1,POST,authenticateAPI,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,945946FC-0D14-489B-B82F-8C4D038A11E3,,,
2018-06-13T18:43:55.038+0000,200,0,,,,0:0:0:0:0:0:0:1,POST,login,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,945946FC-0D14-489B-B82F-8C4D038A11E3,,,
2018-06-13T18:43:58.548+0000,200,1,6A85AD3B-FFD1-4B7C-B1B1-33E31CEDB419,C8F89BB7-396F-E811-A992-F325D2AED187,,0:0:0:0:0:0:0:1,GET,getOrganizationsLinks,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,945946FC-0D14-489B-B82F-8C4D038A11E3,,,
2018-06-13T19:10:58.617+0000,200,0,,,,0:0:0:0:0:0:0:1,POST,authenticateAPI,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,49BEFF97-3AFC-4633-9197-A5E7839070E1,,,
2018-06-13T19:11:01.829+0000,401,0,,,,0:0:0:0:0:0:0:1,POST,login,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36",,,49BEFF97-3AFC-4633-9197-A5E7839070E1,,,
Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
