2017-12-06T13:51:06.481-0500,404,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,D0FB4A56-B3DA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T13:51:16.285-0500,404,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,D0FB4A56-B3DA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T13:52:18.940-0500,200,0,,,127.0.0.1,,POST,authenticateAPI,,,,Apache-HttpClient/4.3.5 (java 1.5),,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T13:52:19.661-0500,200,0,,,127.0.0.1,,POST,login,,,,Apache-HttpClient/4.3.5 (java 1.5),,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T18:52:20.886+0000,200,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,50BA5597-B6DA-E711-810B-0A719F038A93,127.0.0.1,,GET,getRoles,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T18:52:58.488+0000,404,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,50BA5597-B6DA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
2017-12-06T15:59:39.662-0500,200,0,,,127.0.0.1,,POST,authenticateAPI,,,,Apache-HttpClient/4.3.5 (java 1.5),,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T15:59:40.721-0500,200,0,,,127.0.0.1,,POST,login,,,,Apache-HttpClient/4.3.5 (java 1.5),,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T20:59:42.097+0000,200,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,427BC861-C8DA-E711-810B-0A719F038A93,127.0.0.1,,GET,getRoles,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T21:00:11.144+0000,500,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,427BC861-C8DA-E711-810B-0A719F038A93,127.0.0.1,,POST,createNotificationProperties,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T21:01:15.619+0000,200,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,427BC861-C8DA-E711-810B-0A719F038A93,127.0.0.1,,POST,createNotificationProperties,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T21:02:26.450+0000,404,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,427BC861-C8DA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T21:03:31.237+0000,404,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,427BC861-C8DA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
2017-12-06T16:05:12.959-0500,404,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,427BC861-C8DA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T16:06:30.839-0500,404,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,427BC861-C8DA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T16:06:36.419-0500,404,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,427BC861-C8DA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
2017-12-06T16:07:33.762-0500,404,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,427BC861-C8DA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
2017-12-06T16:11:03.201-0500,404,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,427BC861-C8DA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
2017-12-06T16:15:24.509-0500,200,0,,,127.0.0.1,,POST,login,,,,Apache-HttpClient/4.3.5 (java 1.5),,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T21:15:26.283+0000,200,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,D3325A95-CADA-E711-810B-0A719F038A93,127.0.0.1,,GET,getRoles,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T21:15:29.959+0000,201,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,D3325A95-CADA-E711-810B-0A719F038A93,127.0.0.1,,PUT,updateNotificationProperties,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T21:25:34.620+0000,200,0,,,,0:0:0:0:0:0:0:1,POST,authenticateAPI,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,,
2017-12-06T21:25:38.141+0000,200,0,,,,0:0:0:0:0:0:0:1,POST,login,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,,
2017-12-06T21:26:07.003+0000,200,1,6F1E557A-3D7E-4594-865E-06C8D913EE4B,7DE27E00-CCDA-E711-810B-0A719F038A93,,0:0:0:0:0:0:0:1,GET,getMessages,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,,
2017-12-06T21:30:01.297+0000,200,1,6F1E557A-3D7E-4594-865E-06C8D913EE4B,7DE27E00-CCDA-E711-810B-0A719F038A93,,0:0:0:0:0:0:0:1,GET,getMessages,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,,
2017-12-06T21:30:15.583+0000,200,1,6F1E557A-3D7E-4594-865E-06C8D913EE4B,7DE27E00-CCDA-E711-810B-0A719F038A93,,0:0:0:0:0:0:0:1,GET,getMessageProperties,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,,
2017-12-06T21:50:13.701+0000,500,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,D3325A95-CADA-E711-810B-0A719F038A93,127.0.0.1,,POST,createNotificationProperties,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T21:50:19.047+0000,200,0,,,127.0.0.1,,POST,login,,,,Apache-HttpClient/4.3.5 (java 1.5),,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T21:50:20.299+0000,200,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,4CE28575-CFDA-E711-810B-0A719F038A93,127.0.0.1,,GET,getRoles,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T21:50:33.495+0000,500,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,4CE28575-CFDA-E711-810B-0A719F038A93,127.0.0.1,,POST,createNotificationProperties,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T21:50:46.097+0000,500,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,4CE28575-CFDA-E711-810B-0A719F038A93,127.0.0.1,,POST,createNotificationProperties,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T21:51:06.871+0000,200,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,4CE28575-CFDA-E711-810B-0A719F038A93,127.0.0.1,,POST,createNotificationProperties,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T21:51:20.208+0000,404,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,4CE28575-CFDA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T21:52:57.583+0000,404,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,4CE28575-CFDA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T21:55:52.118+0000,200,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,4CE28575-CFDA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotifications,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T21:58:05.870+0000,404,1,58FCEAF2-8754-4CF7-AD32-0482EE7EEC54,4CE28575-CFDA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T21:58:22.042+0000,200,0,,,127.0.0.1,,POST,login,,,,Apache-HttpClient/4.3.5 (java 1.5),,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T21:58:23.325+0000,200,1,8A7FB734-F74F-4A2C-A8F0-414F85110603,36816F95-D0DA-E711-810B-0A719F038A93,127.0.0.1,,GET,getRoles,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T21:58:28.224+0000,200,1,8A7FB734-F74F-4A2C-A8F0-414F85110603,36816F95-D0DA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
2017-12-06T17:00:51.478-0500,200,1,8A7FB734-F74F-4A2C-A8F0-414F85110603,36816F95-D0DA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
2017-12-06T17:43:48.781-0500,200,0,,,127.0.0.1,,POST,authenticateAPI,,,,Apache-HttpClient/4.3.5 (java 1.5),,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T17:43:49.890-0500,200,0,,,127.0.0.1,,POST,login,,,,Apache-HttpClient/4.3.5 (java 1.5),,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T22:43:51.314+0000,200,1,8A7FB734-F74F-4A2C-A8F0-414F85110603,0AF091EE-D6DA-E711-810B-0A719F038A93,127.0.0.1,,GET,getRoles,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T22:43:55.177+0000,200,1,8A7FB734-F74F-4A2C-A8F0-414F85110603,0AF091EE-D6DA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
2017-12-06T17:49:13.534-0500,200,1,8A7FB734-F74F-4A2C-A8F0-414F85110603,0AF091EE-D6DA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
2017-12-06T18:09:20.778-0500,200,1,8A7FB734-F74F-4A2C-A8F0-414F85110603,0AF091EE-D6DA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
2017-12-06T18:24:51.872-0500,200,0,,,127.0.0.1,,POST,login,,,,Apache-HttpClient/4.3.5 (java 1.5),,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T23:24:53.730+0000,200,1,8A7FB734-F74F-4A2C-A8F0-414F85110603,0CDC1FAB-DCDA-E711-810B-0A719F038A93,127.0.0.1,,GET,getRoles,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T23:25:00.269+0000,200,1,8A7FB734-F74F-4A2C-A8F0-414F85110603,0CDC1FAB-DCDA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
2017-12-06T18:28:26.107-0500,200,1,8A7FB734-F74F-4A2C-A8F0-414F85110603,0CDC1FAB-DCDA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
2017-12-06T18:32:51.982-0500,200,1,8A7FB734-F74F-4A2C-A8F0-414F85110603,0CDC1FAB-DCDA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
2017-12-06T18:40:32.794-0500,200,1,8A7FB734-F74F-4A2C-A8F0-414F85110603,0CDC1FAB-DCDA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-06T23:43:25.155+0000,200,1,8A7FB734-F74F-4A2C-A8F0-414F85110603,0CDC1FAB-DCDA-E711-810B-0A719F038A93,127.0.0.1,,GET,getNotificationByUUID,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,B8FAA490-199F-4DA3-AFEE-CB6FEBE9A96C,,0.5.97,
2017-12-07T00:04:22.656+0000,200,1,6F1E557A-3D7E-4594-865E-06C8D913EE4B,7DE27E00-CCDA-E711-810B-0A719F038A93,,0:0:0:0:0:0:0:1,GET,getMessageProperties,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36",,,A4C4035F-2C3F-4B9E-89D7-18110103F645,,,
Timestamp,ResultStatusCode,Authenticated,LoginUUID,SessionUUID,IPV4ClientIp,IPV6ClientIp,HttpVerb,Method,DeviceId,DeviceString,AgentId,AgentString,OsId,OsString,ApplicationUUID,ApplicationReleaseString,ApplicationVersionCode,UserDefined
